country_id,year,amount_consumed_in_tonnes,food_id
AUS,1991,27.7218154779186,Beef and Buffalo 
AUS,1992,26.199590974358102,Beef and Buffalo 
AUS,1993,26.169094098981,Beef and Buffalo 
AUS,1994,25.4561344070509,Beef and Buffalo 
AUS,1995,25.3402262814921,Beef and Buffalo 
AUS,1996,27.2591040290769,Beef and Buffalo 
AUS,1997,28.8029131796296,Beef and Buffalo 
AUS,1998,26.590476609471,Beef and Buffalo 
AUS,1999,27.918282977739,Beef and Buffalo 
AUS,2000,26.3546243250795,Beef and Buffalo 
AUS,2001,24.460361570528804,Beef and Buffalo 
AUS,2002,25.116185531852494,Beef and Buffalo 
AUS,2003,25.811711380471102,Beef and Buffalo 
AUS,2004,28.5666444410253,Beef and Buffalo 
AUS,2005,27.061267878684895,Beef and Buffalo 
AUS,2006,26.9251671242306,Beef and Buffalo 
AUS,2007,24.0976155214718,Beef and Buffalo 
AUS,2008,23.3010625311296,Beef and Buffalo 
AUS,2009,23.432423328325896,Beef and Buffalo 
AUS,2010,25.3004857895539,Beef and Buffalo 
AUS,2011,23.2827702747972,Beef and Buffalo 
AUS,2012,22.4272426868263,Beef and Buffalo 
AUS,2013,23.7283312014827,Beef and Buffalo 
AUS,2014,22.5623087650667,Beef and Buffalo 
AUS,2015,19.6992156542418,Beef and Buffalo 
AUS,2016,22.051026183814106,Beef and Buffalo 
AUS,2017,20.9393685421384,Beef and Buffalo 
AUS,2018,20.4833254596177,Beef and Buffalo 
AUS,2019,20.197778443498898,Beef and Buffalo 
AUS,2020,20.2274657594685,Beef and Buffalo 
AUS,2021,20.1303356450519,Beef and Buffalo 
AUS,2022,19.9513946757099,Beef and Buffalo 
AUS,2023,19.826832877244502,Beef and Buffalo 
AUS,1991,14.3964762598799,Pigmeat 
AUS,1992,15.1292467203512,Pigmeat 
AUS,1993,14.8706765266911,Pigmeat 
AUS,1994,15.5966906071944,Pigmeat 
AUS,1995,15.5047171324105,Pigmeat 
AUS,1996,14.4595201825056,Pigmeat 
AUS,1997,14.7153330040867,Pigmeat 
AUS,1998,15.1659320798485,Pigmeat 
AUS,1999,15.0694735328876,Pigmeat 
AUS,2000,15.2064536327073,Pigmeat 
AUS,2001,15.2075906210269,Pigmeat 
AUS,2002,15.9630117290399,Pigmeat 
AUS,2003,17.414557842804697,Pigmeat 
AUS,2004,17.7025989334754,Pigmeat 
AUS,2005,18.6201897043752,Pigmeat 
AUS,2006,17.9589995616859,Pigmeat 
AUS,2007,19.6800699229389,Pigmeat 
AUS,2008,19.2820737023094,Pigmeat 
AUS,2009,19.8693227729576,Pigmeat 
AUS,2010,20.1572013805256,Pigmeat 
AUS,2011,19.6201728664656,Pigmeat 
AUS,2012,20.5293338082066,Pigmeat 
AUS,2013,19.9870804231888,Pigmeat 
AUS,2014,19.9871331979503,Pigmeat 
AUS,2015,21.736934480255,Pigmeat 
AUS,2016,20.4955304652877,Pigmeat 
AUS,2017,20.6663981381898,Pigmeat 
AUS,2018,20.6483087416526,Pigmeat 
AUS,2019,20.6725333424887,Pigmeat 
AUS,2020,20.7237889821808,Pigmeat 
AUS,2021,20.7731046595717,Pigmeat 
AUS,2022,20.7951469523552,Pigmeat 
AUS,2023,20.8458252577847,Pigmeat 
AUS,1990,21.7675783756663,Poultry 
AUS,1991,22.056736165646,Poultry 
AUS,1992,22.0721180665018,Poultry 
AUS,1993,23.2513771840436,Poultry 
AUS,1994,23.993305826932502,Poultry 
AUS,1995,23.5784978740144,Poultry 
AUS,1996,24.023558211497303,Poultry 
AUS,1997,25.2469211075845,Poultry 
AUS,1998,27.170699923647103,Poultry 
AUS,1999,27.4507813454279,Poultry 
AUS,2000,29.192492311112694,Poultry 
AUS,2001,28.7735459721977,Poultry 
AUS,2002,31.949187672171103,Poultry 
AUS,2003,30.8674012252692,Poultry 
AUS,2004,32.315503555257,Poultry 
AUS,2005,33.5805832575477,Poultry 
AUS,2006,35.0500645206876,Poultry 
AUS,2007,34.6704840016535,Poultry 
AUS,2008,33.2014174945583,Poultry 
AUS,2009,33.5478125013034,Poultry 
AUS,2010,37.6306664596537,Poultry 
AUS,2011,39.4917752962188,Poultry 
AUS,2012,40.30562166085621,Poultry 
AUS,2013,40.1344757478632,Poultry 
AUS,2014,40.801917495687206,Poultry 
AUS,2015,41.23261362795979,Poultry 
AUS,2016,43.58735929875999,Poultry 
AUS,2017,44.4678357462774,Poultry 
AUS,2018,45.1458924592961,Poultry 
AUS,2019,45.532941521266096,Poultry 
AUS,2020,45.7468517415389,Poultry 
AUS,2021,45.8170245228694,Poultry 
AUS,2022,45.9749852692064,Poultry 
AUS,2023,46.073751544566605,Poultry 
AUS,1990,18.8617762791538,Sheep and Goat 
AUS,1991,19.2623854799814,Sheep and Goat 
AUS,1992,17.821593857177398,Sheep and Goat 
AUS,1993,17.3567573636176,Sheep and Goat 
AUS,1994,18.36657075326,Sheep and Goat 
AUS,1995,15.0054552243366,Sheep and Goat 
AUS,1996,14.691126539195098,Sheep and Goat 
AUS,1997,14.9601957593084,Sheep and Goat 
AUS,1998,15.3753393687108,Sheep and Goat 
AUS,1999,15.154361146956902,Sheep and Goat 
AUS,2000,16.2687688577284,Sheep and Goat 
AUS,2001,14.8889635483646,Sheep and Goat 
AUS,2002,13.6993296240491,Sheep and Goat 
AUS,2003,12.0844804099466,Sheep and Goat 
AUS,2004,11.9209520531886,Sheep and Goat 
AUS,2005,11.9354691286626,Sheep and Goat 
AUS,2006,12.3222789808984,Sheep and Goat 
AUS,2007,12.5508735243397,Sheep and Goat 
AUS,2008,10.9723322610189,Sheep and Goat 
AUS,2009,10.3241440077094,Sheep and Goat 
AUS,2010,8.96986144787034,Sheep and Goat 
AUS,2011,8.04446178317268,Sheep and Goat 
AUS,2012,8.72010501467677,Sheep and Goat 
AUS,2013,8.71690116458266,Sheep and Goat 
AUS,2014,8.107499585507,Sheep and Goat 
AUS,2015,9.33154287415808,Sheep and Goat 
AUS,2016,8.55036538777498,Sheep and Goat 
AUS,2017,8.537929538225029,Sheep and Goat 
AUS,2018,8.72152694508446,Sheep and Goat 
AUS,2019,8.70367891742115,Sheep and Goat 
AUS,2020,8.67055981573212,Sheep and Goat 
AUS,2021,8.643369282704901,Sheep and Goat 
AUS,2022,8.606748726631428,Sheep and Goat 
AUS,2023,8.57506829497304,Sheep and Goat 
CAN,1990,24.89209194850489,Beef and Buffalo 
CAN,1991,24.346737939342106,Beef and Buffalo 
CAN,1992,23.721475780196705,Beef and Buffalo 
CAN,1993,22.699236192589503,Beef and Buffalo 
CAN,1994,23.1178133180704,Beef and Buffalo 
CAN,1995,23.2012324588172,Beef and Buffalo 
CAN,1996,22.9445473738053,Beef and Buffalo 
CAN,1997,23.006825461888,Beef and Buffalo 
CAN,1998,23.2836806772354,Beef and Buffalo 
CAN,1999,23.707786953255,Beef and Buffalo 
CAN,2000,23.3240590982259,Beef and Buffalo 
CAN,2001,22.4189050981461,Beef and Buffalo 
CAN,2002,22.3359186862219,Beef and Buffalo 
CAN,2003,23.574155605954104,Beef and Buffalo 
CAN,2004,22.6374091430503,Beef and Buffalo 
CAN,2005,21.9314675944915,Beef and Buffalo 
CAN,2006,21.6617471991267,Beef and Buffalo 
CAN,2007,22.1109311181384,Beef and Buffalo 
CAN,2008,21.456898650299603,Beef and Buffalo 
CAN,2009,20.4335796132578,Beef and Buffalo 
CAN,2010,20.2036132208554,Beef and Buffalo 
CAN,2011,19.7138803715546,Beef and Buffalo 
CAN,2012,19.8217058030981,Beef and Buffalo 
CAN,2013,19.5716168004689,Beef and Buffalo 
CAN,2014,18.113787116554303,Beef and Buffalo 
CAN,2015,16.6801934244329,Beef and Buffalo 
CAN,2016,17.3691334731124,Beef and Buffalo 
CAN,2017,18.3583398733671,Beef and Buffalo 
CAN,2018,18.2022118041594,Beef and Buffalo 
CAN,2019,18.2968239247543,Beef and Buffalo 
CAN,2020,18.4955702762077,Beef and Buffalo 
CAN,2021,18.4539078484063,Beef and Buffalo 
CAN,2022,18.426918311436104,Beef and Buffalo 
CAN,2023,18.4459267871112,Beef and Buffalo 
CAN,1990,20.506466530067502,Pigmeat 
CAN,1991,20.2755547902267,Pigmeat 
CAN,1992,22.240329115175,Pigmeat 
CAN,1993,21.648329912418102,Pigmeat 
CAN,1994,22.2636543982095,Pigmeat 
CAN,1995,21.7925766459048,Pigmeat 
CAN,1996,20.3856814069382,Pigmeat 
CAN,1997,19.9486781400559,Pigmeat 
CAN,1998,22.5027795517872,Pigmeat 
CAN,1999,23.577601815845103,Pigmeat 
CAN,2000,22.4936532435791,Pigmeat 
CAN,2001,22.723392054245892,Pigmeat 
CAN,2002,21.874451796649605,Pigmeat 
CAN,2003,19.7431881342397,Pigmeat 
CAN,2004,20.937674486918,Pigmeat 
CAN,2005,18.0959292551946,Pigmeat 
CAN,2006,18.399487836107603,Pigmeat 
CAN,2007,19.6639146329354,Pigmeat 
CAN,2008,18.6865880236629,Pigmeat 
CAN,2009,18.481436285103896,Pigmeat 
CAN,2010,17.2949026543351,Pigmeat 
CAN,2011,16.76719295314,Pigmeat 
CAN,2012,17.4615949953871,Pigmeat 
CAN,2013,16.3748170199257,Pigmeat 
CAN,2014,16.1727545172582,Pigmeat 
CAN,2015,17.7355301806818,Pigmeat 
CAN,2016,16.9470530691516,Pigmeat 
CAN,2017,15.8567999483371,Pigmeat 
CAN,2018,15.40090818644,Pigmeat 
CAN,2019,16.7340623212075,Pigmeat 
CAN,2020,16.4922235058749,Pigmeat 
CAN,2021,15.9939401102189,Pigmeat 
CAN,2022,15.2914185960059,Pigmeat 
CAN,2023,15.560041345831198,Pigmeat 
CAN,1990,25.8652072919092,Poultry 
CAN,1991,25.8316915102258,Poultry 
CAN,1992,25.858203898498,Poultry 
CAN,1993,26.398683724277895,Poultry 
CAN,1994,28.0336919712088,Poultry 
CAN,1995,27.7885708817065,Poultry 
CAN,1996,27.616083997567895,Poultry 
CAN,1997,28.0483056863137,Poultry 
CAN,1998,28.6064353971657,Poultry 
CAN,1999,29.8000187243904,Poultry 
CAN,2000,31.2164747442528,Poultry 
CAN,2001,32.325028808044,Poultry 
CAN,2002,32.6151179926013,Poultry 
CAN,2003,32.751290963554204,Poultry 
CAN,2004,32.9191888662222,Poultry 
CAN,2005,33.1291682535644,Poultry 
CAN,2006,33.4615715174272,Poultry 
CAN,2007,33.5926310480402,Poultry 
CAN,2008,33.7575960331929,Poultry 
CAN,2009,33.2510519842927,Poultry 
CAN,2010,32.8554020367331,Poultry 
CAN,2011,31.8288952875273,Poultry 
CAN,2012,31.542759200666104,Poultry 
CAN,2013,31.884517492891604,Poultry 
CAN,2014,32.686144263059305,Poultry 
CAN,2015,34.106557868078,Poultry 
CAN,2016,34.8168021819937,Poultry 
CAN,2017,34.8912647565798,Poultry 
CAN,2018,34.6685498542252,Poultry 
CAN,2019,34.7592211080756,Poultry 
CAN,2020,34.7376991878375,Poultry 
CAN,2021,34.7937556058366,Poultry 
CAN,2022,34.863712587312605,Poultry 
CAN,2023,35.0513289514341,Poultry 
CAN,1990,0.730405560753137,Sheep and Goat 
CAN,1991,0.764272222611312,Sheep and Goat 
CAN,1992,0.7411482104912551,Sheep and Goat 
CAN,1993,0.752332883591848,Sheep and Goat 
CAN,1994,0.7232214351433108,Sheep and Goat 
CAN,1995,0.7133232885582471,Sheep and Goat 
CAN,1996,0.6640678542549089,Sheep and Goat 
CAN,1997,0.6519480439483101,Sheep and Goat 
CAN,1998,0.7300942758682092,Sheep and Goat 
CAN,1999,0.75386709943151,Sheep and Goat 
CAN,2000,0.8297856976487741,Sheep and Goat 
CAN,2001,0.911196365023731,Sheep and Goat 
CAN,2002,0.9104154705430472,Sheep and Goat 
CAN,2003,0.95250775930177,Sheep and Goat 
CAN,2004,0.973777594505922,Sheep and Goat 
CAN,2005,0.982951161869516,Sheep and Goat 
CAN,2006,1.06642344728395,Sheep and Goat 
CAN,2007,1.07097524352095,Sheep and Goat 
CAN,2008,1.02472012923439,Sheep and Goat 
CAN,2009,1.01334183434821,Sheep and Goat 
CAN,2010,0.954364264636412,Sheep and Goat 
CAN,2011,0.93254749542064,Sheep and Goat 
CAN,2012,0.848751630105078,Sheep and Goat 
CAN,2013,0.8794851477459429,Sheep and Goat 
CAN,2014,0.9240696662476372,Sheep and Goat 
CAN,2015,0.909873857005886,Sheep and Goat 
CAN,2016,0.93011565497113,Sheep and Goat 
CAN,2017,0.885564286033079,Sheep and Goat 
CAN,2018,0.8814221083837059,Sheep and Goat 
CAN,2019,0.8824536205222779,Sheep and Goat 
CAN,2020,0.8750183558365621,Sheep and Goat 
CAN,2021,0.8682797569341322,Sheep and Goat 
CAN,2022,0.8611601946758171,Sheep and Goat 
CAN,2023,0.854857955865856,Sheep and Goat 
JPN,1990,6.1110353324357,Beef and Buffalo 
JPN,1991,6.51705486065503,Beef and Buffalo 
JPN,1992,6.76624358216465,Beef and Buffalo 
JPN,1993,7.406406984816459,Beef and Buffalo 
JPN,1994,8.12908970529667,Beef and Buffalo 
JPN,1995,8.53552209270151,Beef and Buffalo 
JPN,1996,8.0840600936175,Beef and Buffalo 
JPN,1997,8.19163302689847,Beef and Buffalo 
JPN,1998,8.307415037693701,Beef and Buffalo 
JPN,1999,8.293815679738081,Beef and Buffalo 
JPN,2000,8.74220936213065,Beef and Buffalo 
JPN,2001,7.126961723573179,Beef and Buffalo 
JPN,2002,7.22116027397778,Beef and Buffalo 
JPN,2003,7.064563398954769,Beef and Buffalo 
JPN,2004,7.04078494392668,Beef and Buffalo 
JPN,2005,6.30051071378446,Beef and Buffalo 
JPN,2006,6.2501667498108695,Beef and Buffalo 
JPN,2007,6.44241810109018,Beef and Buffalo 
JPN,2008,6.44680991439541,Beef and Buffalo 
JPN,2009,6.55364069877195,Beef and Buffalo 
JPN,2010,6.77111483412453,Beef and Buffalo 
JPN,2011,6.788026048915219,Beef and Buffalo 
JPN,2012,6.7988612324694,Beef and Buffalo 
JPN,2013,6.797340982826929,Beef and Buffalo 
JPN,2014,6.76135453251765,Beef and Buffalo 
JPN,2015,6.56499286766079,Beef and Buffalo 
JPN,2016,6.59765803217517,Beef and Buffalo 
JPN,2017,6.61749453885892,Beef and Buffalo 
JPN,2018,6.65665150325704,Beef and Buffalo 
JPN,2019,6.65726819536328,Beef and Buffalo 
JPN,2020,6.67865788802549,Beef and Buffalo 
JPN,2021,6.70144762485855,Beef and Buffalo 
JPN,2022,6.72546800965366,Beef and Buffalo 
JPN,2023,6.753030702027731,Beef and Buffalo 
JPN,1990,13.219005972684698,Pigmeat 
JPN,1991,13.239266981728198,Pigmeat 
JPN,1992,13.233312144774198,Pigmeat 
JPN,1993,13.1143795239858,Pigmeat 
JPN,1994,13.1801621322498,Pigmeat 
JPN,1995,13.226349164997302,Pigmeat 
JPN,1996,13.8801568062833,Pigmeat 
JPN,1997,12.8802403550712,Pigmeat 
JPN,1998,12.771771077813598,Pigmeat 
JPN,1999,13.053508147815402,Pigmeat 
JPN,2000,13.524937521840698,Pigmeat 
JPN,2001,13.8475396156943,Pigmeat 
JPN,2002,14.5216082203875,Pigmeat 
JPN,2003,14.283866797151802,Pigmeat 
JPN,2004,15.2221177437053,Pigmeat 
JPN,2005,15.109796736997,Pigmeat 
JPN,2006,14.1368408411439,Pigmeat 
JPN,2007,14.400833351571698,Pigmeat 
JPN,2008,14.6475798207255,Pigmeat 
JPN,2009,14.2939612387173,Pigmeat 
JPN,2010,14.485982740420198,Pigmeat 
JPN,2011,14.7406150133879,Pigmeat 
JPN,2012,14.6618357150949,Pigmeat 
JPN,2013,14.641045398549302,Pigmeat 
JPN,2014,14.8371385790865,Pigmeat 
JPN,2015,15.0516501049018,Pigmeat 
JPN,2016,15.3533908778954,Pigmeat 
JPN,2017,15.4137449889107,Pigmeat 
JPN,2018,15.3635491129397,Pigmeat 
JPN,2019,15.3847227047541,Pigmeat 
JPN,2020,15.3924745375869,Pigmeat 
JPN,2021,15.399741300004498,Pigmeat 
JPN,2022,15.4103961785245,Pigmeat 
JPN,2023,15.4386583698292,Pigmeat 
JPN,1990,12.8448646550366,Poultry 
JPN,1991,12.055421808876,Poultry 
JPN,1992,12.4077568633772,Poultry 
JPN,1993,12.1512573616443,Poultry 
JPN,1994,12.1628737807988,Poultry 
JPN,1995,12.436527131088,Poultry 
JPN,1996,12.548531402550198,Poultry 
JPN,1997,12.3071926120396,Poultry 
JPN,1998,12.1330665174444,Poultry 
JPN,1999,12.1850367047455,Poultry 
JPN,2000,12.2010183154912,Poultry 
JPN,2001,12.146680269653098,Poultry 
JPN,2002,12.024422526665,Poultry 
JPN,2003,12.0003568654279,Poultry 
JPN,2004,11.0941445053308,Poultry 
JPN,2005,11.4900796711236,Poultry 
JPN,2006,12.0000651897374,Poultry 
JPN,2007,11.870904691052498,Poultry 
JPN,2008,11.9574011195598,Poultry 
JPN,2009,12.279142023232698,Poultry 
JPN,2010,12.6613203498384,Poultry 
JPN,2011,12.3375193806978,Poultry 
JPN,2012,13.1212517595097,Poultry 
JPN,2013,13.1005935474376,Poultry 
JPN,2014,13.4809564864311,Poultry 
JPN,2015,14.0360902296746,Poultry 
JPN,2016,14.0731683115346,Poultry 
JPN,2017,14.2707861044102,Poultry 
JPN,2018,14.4885770980352,Poultry 
JPN,2019,14.5260521743274,Poultry 
JPN,2020,14.5429593704063,Poultry 
JPN,2021,14.551205504614598,Poultry 
JPN,2022,14.6038625799464,Poultry 
JPN,2023,14.638917789600802,Poultry 
JPN,1990,0.7566964502082769,Sheep and Goat 
JPN,1991,0.772784736536029,Sheep and Goat 
JPN,1992,0.811072174437682,Sheep and Goat 
JPN,1993,0.683020400625741,Sheep and Goat 
JPN,1994,0.5717943272036271,Sheep and Goat 
JPN,1995,0.585048734045099,Sheep and Goat 
JPN,1996,0.5046812160476181,Sheep and Goat 
JPN,1997,0.444474214245195,Sheep and Goat 
JPN,1998,0.425857202908588,Sheep and Goat 
JPN,1999,0.357453177192891,Sheep and Goat 
JPN,2000,0.324378998111231,Sheep and Goat 
JPN,2001,0.310996771738311,Sheep and Goat 
JPN,2002,0.297423730970708,Sheep and Goat 
JPN,2003,0.255047497593419,Sheep and Goat 
JPN,2004,0.3225037971586409,Sheep and Goat 
JPN,2005,0.367721359118077,Sheep and Goat 
JPN,2006,0.370241212096195,Sheep and Goat 
JPN,2007,0.266869909602761,Sheep and Goat 
JPN,2008,0.26990705941584,Sheep and Goat 
JPN,2009,0.272553471515087,Sheep and Goat 
JPN,2010,0.218548878987418,Sheep and Goat 
JPN,2011,0.220323466105684,Sheep and Goat 
JPN,2012,0.1900346617602989,Sheep and Goat 
JPN,2013,0.125903410107672,Sheep and Goat 
JPN,2014,0.141513953232254,Sheep and Goat 
JPN,2015,0.132097180767273,Sheep and Goat 
JPN,2016,0.14629082116529,Sheep and Goat 
JPN,2017,0.147081018341722,Sheep and Goat 
JPN,2018,0.146439871437671,Sheep and Goat 
JPN,2019,0.143446750904907,Sheep and Goat 
JPN,2020,0.140342237169121,Sheep and Goat 
JPN,2021,0.137343716239079,Sheep and Goat 
JPN,2022,0.134228443639613,Sheep and Goat 
JPN,2023,0.131137847062016,Sheep and Goat 
KOR,1991,5.08548124441692,Beef and Buffalo 
KOR,1992,5.685434485131731,Beef and Buffalo 
KOR,1993,5.32576490836434,Beef and Buffalo 
KOR,1994,5.698819237422851,Beef and Buffalo 
KOR,1995,6.56842853583345,Beef and Buffalo 
KOR,1996,6.8293059965343605,Beef and Buffalo 
KOR,1997,7.72900961641168,Beef and Buffalo 
KOR,1998,6.96936411833191,Beef and Buffalo 
KOR,1999,8.27954731591387,Beef and Buffalo 
KOR,2000,8.620042071778519,Beef and Buffalo 
KOR,2001,7.45828825402875,Beef and Buffalo 
KOR,2002,8.466337492606339,Beef and Buffalo 
KOR,2003,8.15470785609309,Beef and Buffalo 
KOR,2004,6.632394529161769,Beef and Buffalo 
KOR,2005,6.1122084096397495,Beef and Buffalo 
KOR,2006,6.780560741935299,Beef and Buffalo 
KOR,2007,7.56559549700403,Beef and Buffalo 
KOR,2008,7.79223317198188,Beef and Buffalo 
KOR,2009,7.2714925774226495,Beef and Buffalo 
KOR,2010,8.39885222340719,Beef and Buffalo 
KOR,2011,8.77895139325788,Beef and Buffalo 
KOR,2012,8.90372489155124,Beef and Buffalo 
KOR,2013,9.3105356745783,Beef and Buffalo 
KOR,2014,9.74350147493527,Beef and Buffalo 
KOR,2015,10.0072695366885,Beef and Buffalo 
KOR,2016,10.2566269442817,Beef and Buffalo 
KOR,2017,10.3247290881858,Beef and Buffalo 
KOR,2018,10.3563577729553,Beef and Buffalo 
KOR,2019,10.3681192845295,Beef and Buffalo 
KOR,2020,10.404599215830698,Beef and Buffalo 
KOR,2021,10.4556347000068,Beef and Buffalo 
KOR,2022,10.5106698882118,Beef and Buffalo 
KOR,2023,10.5731244535679,Beef and Buffalo 
KOR,1991,9.93018190300936,Pigmeat 
KOR,1992,13.366378500085402,Pigmeat 
KOR,1993,13.498602186006698,Pigmeat 
KOR,1994,13.9843152069659,Pigmeat 
KOR,1995,14.5858062418722,Pigmeat 
KOR,1996,15.6286731558057,Pigmeat 
KOR,1997,15.4332851835061,Pigmeat 
KOR,1998,15.223829640369198,Pigmeat 
KOR,1999,17.5000997841302,Pigmeat 
KOR,2000,16.3575199565444,Pigmeat 
KOR,2001,16.995061815944098,Pigmeat 
KOR,2002,17.4446708171542,Pigmeat 
KOR,2003,21.4219869022974,Pigmeat 
KOR,2004,19.7800284010643,Pigmeat 
KOR,2005,19.2845993527632,Pigmeat 
KOR,2006,23.1712288327059,Pigmeat 
KOR,2007,24.3683945622406,Pigmeat 
KOR,2008,24.5207961675077,Pigmeat 
KOR,2009,23.7322326522867,Pigmeat 
KOR,2010,24.5328757247257,Pigmeat 
KOR,2011,23.5785645181194,Pigmeat 
KOR,2012,22.7670875947993,Pigmeat 
KOR,2013,25.568763623208294,Pigmeat 
KOR,2014,27.1348220444732,Pigmeat 
KOR,2015,28.3969435775794,Pigmeat 
KOR,2016,28.280982192039,Pigmeat 
KOR,2017,28.6838965876583,Pigmeat 
KOR,2018,28.721488249999,Pigmeat 
KOR,2019,28.8305854715789,Pigmeat 
KOR,2020,28.9225360083641,Pigmeat 
KOR,2021,29.0152990361832,Pigmeat 
KOR,2022,29.1037751965417,Pigmeat 
KOR,2023,29.2155351358164,Pigmeat 
KOR,1990,5.57010184081995,Poultry 
KOR,1991,6.738203030025129,Poultry 
KOR,1992,7.550072023816121,Poultry 
KOR,1993,7.87440879110736,Poultry 
KOR,1994,7.918353815174731,Poultry 
KOR,1995,8.63189222046788,Poultry 
KOR,1996,9.25649095521891,Poultry 
KOR,1997,8.64765739414142,Poultry 
KOR,1998,7.6614757023076,Poultry 
KOR,1999,9.469310059422,Poultry 
KOR,2000,9.8653275872446,Poultry 
KOR,2001,10.7888774622724,Poultry 
KOR,2002,11.1388641444103,Poultry 
KOR,2003,9.78333746534652,Poultry 
KOR,2004,8.64742337425588,Poultry 
KOR,2005,11.109555839501,Poultry 
KOR,2006,11.8492802697004,Poultry 
KOR,2007,11.6469094736593,Poultry 
KOR,2008,11.5193117571097,Poultry 
KOR,2009,12.224466842980002,Poultry 
KOR,2010,13.3909033257099,Poultry 
KOR,2011,14.3348339992531,Poultry 
KOR,2012,14.3507804057874,Poultry 
KOR,2013,14.5116762778357,Poultry 
KOR,2014,16.2558107599183,Poultry 
KOR,2015,16.6749381877081,Poultry 
KOR,2016,16.9365024813467,Poultry 
KOR,2017,16.6839588765612,Poultry 
KOR,2018,16.8750998761004,Poultry 
KOR,2019,17.0015591451846,Poultry 
KOR,2020,17.120789860863198,Poultry 
KOR,2021,17.2330893051436,Poultry 
KOR,2022,17.3819159657056,Poultry 
KOR,2023,17.5040003178777,Poultry 
KOR,1990,0.204153199404682,Sheep and Goat 
KOR,1991,0.1573408109737619,Sheep and Goat 
KOR,1992,0.2998837231650119,Sheep and Goat 
KOR,1993,0.23947919188802,Sheep and Goat 
KOR,1994,0.275852555318984,Sheep and Goat 
KOR,1995,0.255908013384256,Sheep and Goat 
KOR,1996,0.2144519120377279,Sheep and Goat 
KOR,1997,0.193039231127121,Sheep and Goat 
KOR,1998,0.154387424144294,Sheep and Goat 
KOR,1999,0.134180508987186,Sheep and Goat 
KOR,2000,0.114270203713258,Sheep and Goat 
KOR,2001,0.0943221110504315,Sheep and Goat 
KOR,2002,0.1125696504568919,Sheep and Goat 
KOR,2003,0.111644734427,Sheep and Goat 
KOR,2004,0.111577982747165,Sheep and Goat 
KOR,2005,0.110909044963642,Sheep and Goat 
KOR,2006,0.109924685798603,Sheep and Goat 
KOR,2007,0.1095304223444419,Sheep and Goat 
KOR,2008,0.108842259267717,Sheep and Goat 
KOR,2009,0.1081795010047319,Sheep and Goat 
KOR,2010,0.0896296012464117,Sheep and Goat 
KOR,2011,0.106974770513389,Sheep and Goat 
KOR,2012,0.1064318819388249,Sheep and Goat 
KOR,2013,0.105923057460349,Sheep and Goat 
KOR,2014,0.1405892164341619,Sheep and Goat 
KOR,2015,0.174971546487406,Sheep and Goat 
KOR,2016,0.191666672771802,Sheep and Goat 
KOR,2017,0.192642271701526,Sheep and Goat 
KOR,2018,0.1936459795325399,Sheep and Goat 
KOR,2019,0.194678214063753,Sheep and Goat 
KOR,2020,0.195739120617888,Sheep and Goat 
KOR,2021,0.196830176900755,Sheep and Goat 
KOR,2022,0.197951005039645,Sheep and Goat 
KOR,2023,0.199097860851453,Sheep and Goat 
MEX,1990,7.235979216111361,Beef and Buffalo 
MEX,1991,8.78564681725924,Beef and Buffalo 
MEX,1992,9.14904452130436,Beef and Buffalo 
MEX,1993,8.287104673138161,Beef and Buffalo 
MEX,1994,9.70266715655829,Beef and Buffalo 
MEX,1995,8.303425610439321,Beef and Buffalo 
MEX,1996,9.61724842992859,Beef and Buffalo 
MEX,1997,9.841781891222212,Beef and Buffalo 
MEX,1998,10.589189631361698,Beef and Buffalo 
MEX,1999,10.4765420537853,Beef and Buffalo 
MEX,2000,10.3830976155751,Beef and Buffalo 
MEX,2001,10.6324965250442,Beef and Buffalo 
MEX,2002,11.3832769367219,Beef and Buffalo 
MEX,2003,10.5641208158704,Beef and Buffalo 
MEX,2004,10.0516956567905,Beef and Buffalo 
MEX,2005,10.302829204865,Beef and Buffalo 
MEX,2006,9.66482693997036,Beef and Buffalo 
MEX,2007,10.3268860617262,Beef and Buffalo 
MEX,2008,10.6881018367568,Beef and Buffalo 
MEX,2009,10.1605289568107,Beef and Buffalo 
MEX,2010,9.58715985724701,Beef and Buffalo 
MEX,2011,8.702572178718361,Beef and Buffalo 
MEX,2012,8.696361040270011,Beef and Buffalo 
MEX,2013,9.26845818355092,Beef and Buffalo 
MEX,2014,8.813086141704789,Beef and Buffalo 
MEX,2015,8.58719861368824,Beef and Buffalo 
MEX,2016,8.853939646310721,Beef and Buffalo 
MEX,2017,8.59000448212496,Beef and Buffalo 
MEX,2018,8.647787800051791,Beef and Buffalo 
MEX,2019,8.82717423338842,Beef and Buffalo 
MEX,2020,8.81702159929935,Beef and Buffalo 
MEX,2021,8.849787754121381,Beef and Buffalo 
MEX,2022,8.90156824218168,Beef and Buffalo 
MEX,2023,8.91063131289366,Beef and Buffalo 
MEX,1990,7.19562981655614,Pigmeat 
MEX,1991,7.72948003100454,Pigmeat 
MEX,1992,7.653169688179821,Pigmeat 
MEX,1993,7.445217223738589,Pigmeat 
MEX,1994,7.98764680835413,Pigmeat 
MEX,1995,7.80926854671335,Pigmeat 
MEX,1996,7.522480317723611,Pigmeat 
MEX,1997,7.72965796632298,Pigmeat 
MEX,1998,8.15679212340569,Pigmeat 
MEX,1999,8.34363093644823,Pigmeat 
MEX,2000,8.87696224955522,Pigmeat 
